POLS,FD,Between_fe,Between_tfe,Within_fe,Within_tfe,Within_twow,GLS_fe,GLS_tfe,GLS_twow,pi_value
0.953621274265007,0.916232627031311,0.344053540405809,0.857833685112835,0.994691007513843,0.955005425776201,0.999822152359924,0.979098018679038,0.953621274265007,0.978936028487021,0
1.26754057389268,1.31284860995839,-7.13936886087109,1.66280882560728,1.35094199918124,1.26055379568541,1.33532128068334,1.33246586111064,1.26754057389268,1.32906404515605,0
0.862493695592397,1.03259942860363,-0.322969833002269,0.79952981861964,0.925220300996432,0.863403170074516,0.929784325529069,0.915053425353763,0.862493695592397,0.916880143581457,0
1.12555084310268,1.09785110638511,24.2277835449193,1.01822814789105,1.01579844018207,1.12575488309634,1.01578515498162,1.03480322581022,1.12555084310268,1.03494776070005,0
0.817260224378028,0.985915063977517,5.01045253930579,-0.311668129738866,1.11526257834291,0.825939042151704,1.14204523755281,1.06743789017976,0.817260224378028,1.07497674530692,0
0.942456833763824,0.613327672337361,-60.9903720392165,0.283967463467646,1.12060008785174,0.944281087045982,1.126925790624,1.08823430725281,0.942456833763824,1.09165275510934,0
0.880769493431646,0.780620091933187,1.23719045997852,0.44382648757998,0.925621402062256,0.889757373322129,0.947534874455798,0.916667320726011,0.880769493431646,0.916621290878742,0
0.425086320612626,1.24624067568394,6.57060604252474,1.03809761190687,1.09076245425977,0.421632901630721,1.09163068943759,0.922622706409917,0.425086320612626,0.921583460423814,0
0.795274152788564,0.340890014168447,11.7859357034426,0.559186230532489,0.910449516668925,0.797054311944733,0.916664506366184,0.887712205836819,0.795274152788564,0.887545633662625,0
0.884272009379945,0.798158843594986,-0.0411409199385291,2.99308178689503,0.848241474938672,0.871865291561421,0.815138949559057,0.853373049419974,0.884272009379945,0.853385194818768,0
1.59829831765925,0.869326060495574,0.660507912282113,-1.04158390790862,0.878533567380352,1.62243714403981,0.915083035430784,0.989200264407797,1.59829831765925,0.989080770362266,0
1.17855543829512,0.724495376820228,-6.38771312688555,-0.409012391735803,0.826021922878319,1.18261788136957,0.834970517167704,0.912302051932655,1.17855543829512,0.913143889870369,0
1.39447505000687,1.23219429026327,5.06092936600156,1.22001984308417,1.14926557761392,1.39592452900469,1.1479878457033,1.1915185129923,1.39447505000687,1.19186219870312,0
1.17364720140664,1.06805869557779,-4.00848318075664,1.34917427141291,1.11953206248522,1.17260683039178,1.11618552604945,1.13541289526551,1.17364720140664,1.13545639073511,0
0.919407966218687,1.04240046238861,16.7373667438479,1.01956120099723,1.13441884874348,0.918737645897021,1.13622160843982,1.10107380601673,0.919407966218687,1.10159474248551,0
1.2117930824809,0.417362406915371,7.42632533996557,0.494274001638822,0.986742608709589,1.22372073863497,1.00796902349698,1.02380397083223,1.2117930824809,1.02407801723891,0
